https://www.kaggle.com/mrdew25/pokemon-database,,,,,,,,,,,,,,,,,,,,,,,,,,
Pokemon Id,Pokedex Number,Pokemon Name,Legendary Type,Primary Type,Secondary Type,Primary Ability,Primary Ability Description,Secondary Ability,Secondary Ability Description,Hidden Ability,Hidden Ability Description,Male Ratio,Female Ratio,Game(s) of Origin,Region of Origin,Health Stat,Attack Stat,Defense Stat,Special Attack Stat,Special Defense Stat,Speed Stat,Base Stat Total,Catch Rate,Experience Growth,Primary Egg Group,Secondary Egg Group
1424,884,"""Duraludon""",NULL,"""Steel""","""Dragon""","""Light Metal""","""Halves the Pokémon's weight.""","""Heavy Metal""","""Doubles the Pokémon's weight.""","""Stalwart""","""Ignores the effects of opposing Pokémon's Abilities and moves that draw in moves.""",50,50,"""Sword / Shield""","""Galar""",70,95,115,120,50,85,535,45,"""Medium Fast""","""Mineral""","""Dragon"""
1425,871,"""Pincurchin""",NULL,"""Electric""",NULL,"""Lightning Rod""","""The Pokémon draws in all Electric-type moves. Instead of being hit by Electric-type moves, it boosts its Sp. Atk.""",NULL,NULL,"""Electric Surge""","""Turns the ground into Electric Terrain when the Pokémon enters a battle.""",50,50,"""Sword / Shield""","""Galar""",48,101,95,91,85,15,435,75,"""Medium Fast""","""Water 1""","""Amorphous"""
1426,877,"""Morpeko""",NULL,"""Electric""","""Dark""","""Hunger Switch""","""The Pokémon changes its form, alternating between its Full Belly Mode and Hangry Mode after the end of each turn.""",NULL,NULL,NULL,NULL,50,50,"""Sword / Shield""","""Galar""",58,95,58,70,58,97,436,180,"""Medium Fast""","""Field""","""Fairy"""
1427,658,"""Greninja""",NULL,"""Water""","""Dark""","""Battle Bond""","""Defeating an opposing Pokémon strengthens the Pokémon's bond with its Trainer, and it becomes Ash-Greninja. Water Shuriken gets more powerful.""",NULL,NULL,NULL,NULL,87.5,12.5,"""Sun / Moon""","""Alola""",72,145,67,153,71,132,640,45,"""Medium Slow""","""Water 1""",NULL
1428,254,"""Sceptile""",NULL,"""Grass""","""Dragon""","""Lightning Rod""","""The Pokémon draws in all Electric-type moves. Instead of being hit by Electric-type moves, it boosts its Sp. Atk.""",NULL,NULL,NULL,NULL,87.5,12.5,"""Omega Ruby / Alpha Sapphire""","""Kalos""",70,110,75,145,85,145,630,45,"""Medium Slow""","""Monster""","""Dragon"""
1429,257,"""Blaziken""",NULL,"""Fire""","""Fighting""","""Speed Boost""","""Its Speed stat is boosted every turn.""",NULL,NULL,NULL,NULL,87.5,12.5,"""X / Y""","""Kalos""",80,160,80,130,80,100,630,45,"""Medium Slow""","""Field""",NULL
1430,260,"""Swampert""",NULL,"""Water""","""Ground""","""Swift Swim""","""Boosts the Pokémon's Speed stat in rain.""",NULL,NULL,NULL,NULL,87.5,12.5,"""Omega Ruby / Alpha Sapphire""","""Kalos""",100,150,110,95,110,70,635,45,"""Medium Slow""","""Monster""","""Water 1"""
1431,384,"""Rayquaza""","""Legendary""","""Dragon""","""Flying""","""Delta Stream""","""The Pokémon changes the weather to eliminate all of the Flying type's weaknesses.""",NULL,NULL,NULL,NULL,0,0,"""Omega Ruby / Alpha Sapphire""","""Kalos""",105,180,100,180,100,115,780,45,"""Slow""","""Undiscovered""",NULL
1432,382,"""Kyogre""","""Legendary""","""Water""",NULL,"""Primordial Sea""","""The Pokémon changes the weather to nullify Fire-type attacks.""",NULL,NULL,NULL,NULL,0,0,"""Omega Ruby / Alpha Sapphire""","""Kalos""",100,150,90,180,160,90,770,3,"""Slow""","""Undiscovered""",NULL
1433,383,"""Groudon""","""Legendary""","""Ground""","""Fire""","""Desolate Land""","""The Pokémon changes the weather to nullify Water-type attacks.""",NULL,NULL,NULL,NULL,0,0,"""Omega Ruby / Alpha Sapphire""","""Kalos""",100,180,160,150,90,90,770,3,"""Slow""","""Undiscovered""",NULL
1434,306,"""Aggron""",NULL,"""Steel""",NULL,"""Filter""","""Reduces the power of supereffective attacks taken.""",NULL,NULL,NULL,NULL,50,50,"""X / Y""","""Kalos""",70,140,230,60,80,50,630,45,"""Slow""","""Monster""",NULL
1435,282,"""Gardevoir""",NULL,"""Psychic""","""Fairy""","""Pixilate""","""Normal-type moves become Fairy-type moves. The power of those moves is boosted a little.""",NULL,NULL,NULL,NULL,50,50,"""X / Y""","""Kalos""",68,85,65,165,135,100,618,45,"""Slow""","""Amorphous""",NULL
1436,475,"""Gallade""",NULL,"""Psychic""","""Fighting""","""Inner Focus""","""The Pokémon's intensely focused, and that protects the Pokémon from flinching.""",NULL,NULL,NULL,NULL,100,0,"""Omega Ruby / Alpha Sapphire""","""Kalos""",68,165,95,65,115,110,618,45,"""Slow""","""Amorphous""",NULL
1437,310,"""Manectric""",NULL,"""Electric""",NULL,"""Intimidate""","""The Pokémon intimidates opposing Pokémon upon entering battle, lowering their Attack stat.""",NULL,NULL,NULL,NULL,50,50,"""X / Y""","""Kalos""",70,75,80,135,80,135,575,45,"""Slow""","""Field""",NULL
1438,445,"""Garchomp""",NULL,"""Dragon""","""Ground""","""Sand Force""","""Boosts the power of Rock-, Ground-, and Steel-type moves in a sandstorm.""",NULL,NULL,NULL,NULL,50,50,"""X / Y""","""Kalos""",108,170,115,120,95,92,700,45,"""Slow""","""Monster""","""Dragon"""
1439,810,"""Grookey""",NULL,"""Grass""",NULL,"""Overgrow""","""Powers up Grass-type moves when the Pokémon's HP is low.""",NULL,NULL,"""Grassy Surge""","""Turns the ground into Grassy Terrain when the Pokémon enters a battle.""",87.5,12.5,"""Sword / Shield""","""Galar""",50,65,50,40,40,65,310,45,"""Medium Slow""","""Field""","""Grass"""
1440,811,"""Thwackey""",NULL,"""Grass""",NULL,"""Overgrow""","""Powers up Grass-type moves when the Pokémon's HP is low.""",NULL,NULL,"""Grassy Surge""","""Turns the ground into Grassy Terrain when the Pokémon enters a battle.""",87.5,12.5,"""Sword / Shield""","""Galar""",70,85,70,55,60,80,420,45,"""Medium Slow""","""Field""","""Grass"""
1441,812,"""Rillaboom""",NULL,"""Grass""",NULL,"""Overgrow""","""Powers up Grass-type moves when the Pokémon's HP is low.""",NULL,NULL,"""Grassy Surge""","""Turns the ground into Grassy Terrain when the Pokémon enters a battle.""",87.5,12.5,"""Sword / Shield""","""Galar""",100,125,90,60,70,85,530,45,"""Medium Slow""","""Field""","""Grass"""
1442,813,"""Scorbunny""",NULL,"""Fire""",NULL,"""Blaze""","""Powers up Fire-type moves when the Pokémon's HP is low. """,NULL,NULL,"""Libero""","""Changes the Pokémon's type to the type of the move it's about to use.""",87.5,12.5,"""Sword / Shield""","""Galar""",50,71,40,40,40,69,310,45,"""Medium Slow""","""Field""","""Human-Like"""
1443,814,"""Raboot""",NULL,"""Fire""",NULL,"""Blaze""","""Powers up Fire-type moves when the Pokémon's HP is low. """,NULL,NULL,"""Libero""","""Changes the Pokémon's type to the type of the move it's about to use.""",87.5,12.5,"""Sword / Shield""","""Galar""",65,86,50,55,60,94,410,45,"""Medium Slow""","""Field""","""Human-Like"""
1444,815,"""Cinderace""",NULL,"""Fire""",NULL,"""Blaze""","""Powers up Fire-type moves when the Pokémon's HP is low. """,NULL,NULL,"""Libero""","""Changes the Pokémon's type to the type of the move it's about to use.""",87.5,12.5,"""Sword / Shield""","""Galar""",80,116,75,65,75,119,530,45,"""Medium Slow""","""Field""","""Human-Like"""
1445,816,"""Sobble""",NULL,"""Water""",NULL,"""Torrent""","""Powers up Water-type moves when the Pokémon's HP is low. """,NULL,NULL,"""Sniper""","""Powers up moves if they become critical hits when attacking.""",87.5,12.5,"""Sword / Shield""","""Galar""",50,40,40,70,40,70,310,45,"""Medium Slow""","""Water 1""","""Field"""
1446,817,"""Drizzile""",NULL,"""Water""",NULL,"""Torrent""","""Powers up Water-type moves when the Pokémon's HP is low. """,NULL,NULL,"""Sniper""","""Powers up moves if they become critical hits when attacking.""",87.5,12.5,"""Sword / Shield""","""Galar""",65,60,55,95,55,90,420,45,"""Medium Slow""","""Water 1""","""Field"""
1447,818,"""Inteleon""",NULL,"""Water""",NULL,"""Torrent""","""Powers up Water-type moves when the Pokémon's HP is low. """,NULL,NULL,"""Sniper""","""Powers up moves if they become critical hits when attacking.""",87.5,12.5,"""Sword / Shield""","""Galar""",70,85,65,125,65,120,530,45,"""Medium Slow""","""Water 1""","""Field"""
1448,888,"""Zacian""","""Legendary""","""Fairy""",NULL,"""Intrepid Sword""","""Boosts the Pokémon's Attack stat when the Pokémon enters a battle.""",NULL,NULL,NULL,NULL,0,0,"""Sword / Shield""","""Galar""",92,130,115,80,115,138,670,10,"""Slow""","""Undiscovered""",NULL
1449,888,"""Zacian""","""Legendary""","""Fairy""","""Steel""","""Intrepid Sword""","""Boosts the Pokémon's Attack stat when the Pokémon enters a battle.""",NULL,NULL,NULL,NULL,0,0,"""Sword / Shield""","""Galar""",92,170,115,80,115,148,720,10,"""Slow""","""Undiscovered""",NULL
1450,889,"""Zamazenta""","""Legendary""","""Fighting""",NULL,"""Dauntless Shield""","""Boosts the Pokémon's Defense stat when the Pokémon enters a battle.""",NULL,NULL,NULL,NULL,0,0,"""Sword / Shield""","""Galar""",92,130,115,80,115,138,670,10,"""Slow""","""Undiscovered""",NULL
1451,889,"""Zamazenta""","""Legendary""","""Fighting""","""Steel""","""Dauntless Shield""","""Boosts the Pokémon's Defense stat when the Pokémon enters a battle.""",NULL,NULL,NULL,NULL,0,0,"""Sword / Shield""","""Galar""",92,130,145,80,145,128,720,10,"""Slow""","""Undiscovered""",NULL
1452,890,"""Eternatus""","""Legendary""","""Poison""","""Dragon""","""Pressure""","""By putting pressure on the opposing Pokémon, it raises their PP usage.""",NULL,NULL,NULL,NULL,0,0,"""Sword / Shield""","""Galar""",140,85,95,145,95,130,690,255,"""Slow""","""Undiscovered""",NULL
1461,890,"""Eternatus""","""Legendary""","""Poison""","""Dragon""","""Pressure""","""By putting pressure on the opposing Pokémon, it raises their PP usage.""",NULL,NULL,NULL,NULL,0,0,"""Sword / Shield""","""Galar""",255,115,250,125,250,130,1125,255,"""Slow""","""Undiscovered""",NULL
1462,819,"""Skwovet""",NULL,"""Normal""",NULL,"""Cheek Pouch""","""Restores HP as well when the Pokémon eats a Berry.""",NULL,NULL,"""Gluttony""","""Makes the Pokémon eat a held Berry when its HP drops to half or less, which is sooner than usual.""",50,50,"""Sword / Shield""","""Galar""",70,55,55,35,35,25,275,255,"""Medium Fast""","""Field""",NULL
1463,820,"""Greedent""",NULL,"""Normal""",NULL,"""Cheek Pouch""","""Restores HP as well when the Pokémon eats a Berry.""",NULL,NULL,"""Gluttony""","""Makes the Pokémon eat a held Berry when its HP drops to half or less, which is sooner than usual.""",50,50,"""Sword / Shield""","""Galar""",120,95,95,55,75,20,460,90,"""Medium Fast""","""Field""",NULL
1464,562,"""Yamask""",NULL,"""Ground""","""Ghost""","""Wandering Spirit""","""The Pokémon exchanges Abilities with a Pokémon that hits it with a move that makes direct contact.""",NULL,NULL,NULL,NULL,50,50,"""Sword / Shield""","""Galar""",38,55,85,30,65,30,303,190,"""Medium Fast""","""Mineral""","""Amorphous"""
1465,867,"""Runerigus""",NULL,"""Ground""","""Ghost""","""Wandering Spirit""","""The Pokémon exchanges Abilities with a Pokémon that hits it with a move that makes direct contact.""",NULL,NULL,NULL,NULL,50,50,"""Sword / Shield""","""Galar""",58,95,145,50,105,30,483,90,"""Medium Fast""","""Mineral""","""Amorphous"""
1466,263,"""Zigzagoon""",NULL,"""Dark""","""Normal""","""Pickup""","""The Pokémon may pick up the item an opposing Pokémon used during a battle. It may pick up items outside of battle, too.""","""Gluttony""","""Makes the Pokémon eat a held Berry when its HP drops to half or less, which is sooner than usual.""","""Quick Feet""","""Boosts the Speed stat if the Pokémon has a status condition.""",50,50,"""Sword / Shield""","""Galar""",38,30,41,30,41,60,240,255,"""Medium Fast""","""Field""",NULL
1467,264,"""Linoone""",NULL,"""Dark""","""Normal""","""Pickup""","""The Pokémon may pick up the item an opposing Pokémon used during a battle. It may pick up items outside of battle, too.""","""Gluttony""","""Makes the Pokémon eat a held Berry when its HP drops to half or less, which is sooner than usual.""","""Quick Feet""","""Boosts the Speed stat if the Pokémon has a status condition.""",50,50,"""Sword / Shield""","""Galar""",78,70,61,50,61,100,420,90,"""Medium Fast""","""Field""",NULL
1468,862,"""Obstagoon""",NULL,"""Dark""","""Normal""","""Reckless""","""Powers up moves that have recoil damage.""","""Guts""","""It's so gutsy that having a status condition boosts the Pokémon's Attack stat.""","""Defiant""","""Boosts the Pokémon's Attack stat sharply when its stats are lowered.""",50,50,"""Sword / Shield""","""Galar""",93,90,101,60,81,95,520,45,"""Medium Fast""","""Field""",NULL
1469,821,"""Rookidee""",NULL,"""Flying""",NULL,"""Keen Eye""","""Keen eyes prevent other Pokémon from lowering this Pokémon's accuracy.""","""Unnerve""","""Unnerves opposing Pokémon and makes them unable to eat Berries.""","""Big Pecks""","""Protects the Pokémon from Defense-lowering effects.""",50,50,"""Sword / Shield""","""Galar""",38,47,35,33,35,57,245,255,"""Medium Slow""","""Flying""",NULL
1470,822,"""Corvisquire""",NULL,"""Flying""",NULL,"""Keen Eye""","""Keen eyes prevent other Pokémon from lowering this Pokémon's accuracy.""","""Unnerve""","""Unnerves opposing Pokémon and makes them unable to eat Berries.""","""Big Pecks""","""Protects the Pokémon from Defense-lowering effects.""",50,50,"""Sword / Shield""","""Galar""",68,67,55,43,55,77,365,120,"""Medium Slow""","""Flying""",NULL
1471,823,"""Corviknight""",NULL,"""Flying""","""Steel""","""Pressure""","""By putting pressure on the opposing Pokémon, it raises their PP usage.""","""Unnerve""","""Unnerves opposing Pokémon and makes them unable to eat Berries.""","""Mirror Armor""","""Bounces back only the stat-lowering effects that the Pokémon receives.""",50,50,"""Sword / Shield""","""Galar""",98,87,105,53,85,67,495,45,"""Medium Slow""","""Flying""",NULL
1472,885,"""Dreepy""",NULL,"""Dragon""","""Ghost""","""Clear Body""","""Prevents other Pokémon's moves or Abilities from lowering the Pokémon's stats.""","""Infiltrator""","""Passes through the opposing Pokémon's barrier, substitute, and the like and strikes.""","""Cursed Body""","""May disable a move used on the Pokémon.""",50,50,"""Sword / Shield""","""Galar""",28,60,30,40,30,82,270,45,"""Slow""","""Amorphous""","""Dragon"""
1473,886,"""Drakloak""",NULL,"""Dragon""","""Ghost""","""Clear Body""","""Prevents other Pokémon's moves or Abilities from lowering the Pokémon's stats.""","""Infiltrator""","""Passes through the opposing Pokémon's barrier, substitute, and the like and strikes.""","""Cursed Body""","""May disable a move used on the Pokémon.""",50,50,"""Sword / Shield""","""Galar""",68,80,50,60,50,102,410,45,"""Slow""","""Amorphous""","""Dragon"""
1474,887,"""Dragapult""",NULL,"""Dragon""","""Ghost""","""Clear Body""","""Prevents other Pokémon's moves or Abilities from lowering the Pokémon's stats.""","""Infiltrator""","""Passes through the opposing Pokémon's barrier, substitute, and the like and strikes.""","""Cursed Body""","""May disable a move used on the Pokémon.""",50,50,"""Sword / Shield""","""Galar""",88,120,75,100,75,142,600,45,"""Slow""","""Amorphous""","""Dragon"""
1475,878,"""Cufant""",NULL,"""Steel""",NULL,"""Sheer Force""","""Removes additional effects to increase the power of moves when attacking.""",NULL,NULL,"""Heavy Metal""","""Doubles the Pokémon's weight.""",50,50,"""Sword / Shield""","""Galar""",72,80,49,40,49,40,330,190,"""Medium Fast""","""Field""","""Mineral"""
1476,879,"""Copperajah""",NULL,"""Steel""",NULL,"""Sheer Force""","""Removes additional effects to increase the power of moves when attacking.""",NULL,NULL,"""Heavy Metal""","""Doubles the Pokémon's weight.""",50,50,"""Sword / Shield""","""Galar""",122,130,69,80,69,30,500,90,"""Medium Fast""","""Field""","""Mineral"""
1477,876,"""Indeedee""",NULL,"""Psychic""","""Normal""","""Inner Focus""","""The Pokémon's intensely focused, and that protects the Pokémon from flinching.""","""Synchronize""","""The attacker will receive the same status condition if it inflicts a burn, poison, or paralysis to the Pokémon.""","""Psychic Surge""","""Turns the ground into Psychic Terrain when the Pokémon enters a battle.""",100,0,"""Sword / Shield""","""Galar""",60,65,55,105,95,95,475,30,"""Fast""","""Fairy""",NULL
1478,876,"""Indeedee""",NULL,"""Psychic""","""Normal""","""Own Tempo""","""This Pokémon has its own tempo, and that prevents it from becoming confused.""","""Synchronize""","""The attacker will receive the same status condition if it inflicts a burn, poison, or paralysis to the Pokémon.""","""Psychic Surge""","""Turns the ground into Psychic Terrain when the Pokémon enters a battle.""",0,100,"""Sword / Shield""","""Galar""",70,55,65,95,105,85,475,30,"""Fast""","""Fairy""",NULL
1479,875,"""Eiscue""",NULL,"""Ice""",NULL,"""Ice Face""","""The Pokémon's ice head can take a physical attack as a substitute, but the attack also changes the Pokémon's appearance. The ice will be restored when it hails.""",NULL,NULL,NULL,NULL,50,50,"""Sword / Shield""","""Galar""",75,80,110,65,90,50,470,60,"""Slow""","""Water 1""","""Field"""
1480,875,"""Eiscue""",NULL,"""Ice""",NULL,"""Ice Face""","""The Pokémon's ice head can take a physical attack as a substitute, but the attack also changes the Pokémon's appearance. The ice will be restored when it hails.""",NULL,NULL,NULL,NULL,50,50,"""Sword / Shield""","""Galar""",75,80,70,65,50,130,470,60,"""Slow""","""Water 1""","""Field"""
1481,872,"""Snom""",NULL,"""Ice""","""Bug""","""Shield Dust""","""This Pokémon's dust blocks the additional effects of attacks taken.""",NULL,NULL,"""Ice Scales""","""The Pokémon is protected by ice scales, which halve the damage taken from special moves.""",50,50,"""Sword / Shield""","""Galar""",30,25,35,45,30,20,185,190,"""Medium Fast""","""Bug""",NULL
1482,873,"""Frosmoth""",NULL,"""Ice""","""Bug""","""Shield Dust""","""This Pokémon's dust blocks the additional effects of attacks taken.""",NULL,NULL,"""Ice Scales""","""The Pokémon is protected by ice scales, which halve the damage taken from special moves.""",50,50,"""Sword / Shield""","""Galar""",70,65,60,125,90,65,475,75,"""Medium Fast""","""Bug""",NULL
1483,868,"""Milcery""",NULL,"""Fairy""",NULL,"""Sweet Veil""","""Prevents itself and ally Pokémon from falling asleep.""",NULL,NULL,"""Aroma Veil""","""Protects itself and its allies from attacks that limit their move choices.""",0,100,"""Sword / Shield""","""Galar""",45,40,40,50,61,34,270,200,"""Medium Fast""","""Fairy""","""Amorphous"""
